ID_PERSONA	TBENE	BASE	PERIODO_BASE	LEY_APLICADA	MONTO	DESC_BENE
7745327	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7746905	1	111	202304	RE	57819.67	LEY 26970 - MORATORIA
7746927	1	111	202304	RE	55867.27	LEY 26970 - MORATORIA
7747270	1	111	202304	RE	55386.42	LEY 26970 - MORATORIA
7747498	1	111	202304	RE	55365.19	LEY 26970 - MORATORIA
7747498	2	111	202304	PP	56905.47	LEY 24241 -PC- PRPA.
7747790	1	111	202304	RI	56548.23	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7749976	1	111	202304	RE	82757.86	LEY 26970 - MORATORIA
7751787	1	111	202304	RE	58937.53	LEY 26970 - MORATORIA
7751832	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7753628	1	111	202304	RE	47420.04	LEY 26970 - MORATORIA
7753649	1	111	202304	RE	57170.86	LEY 26970 - MORATORIA
7755367	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7755796	1	111	202304	RE	55633.76	LEY 26970 - MORATORIA
7756327	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7756663	1	111	202304	RE	50907.99	LEY 26970 - MORATORIA
7759206	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7760388	1	111	202304	RE	58836.14	LEY 26970 - MORATORIA
7761300	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
7763299	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7763815	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
7764511	1	111	202304	RE	55629.94	LEY 26970 - MORATORIA
7765590	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7766129	1	111	202304	RE	44711.67	LEY 26970 - MORATORIA
7767180	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7767255	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7767412	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7767423	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7768244	1	111	202304	TE	56905.47	LEY 26970 - PLAN CANCELADO
7769156	1	111	202304	RE	55365.38	LEY 26970 - MORATORIA
7769166	1	111	202304	RE	49063.39	LEY 26970 - MORATORIA
7770479	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7770578	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7770686	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7770697	1	111	202304	RE	42461.59	LEY 26970 - MORATORIA
7771825	2	111	202304	PP	15000	LEY 24241 -PC- PRPA.
7771849	2	111	202304	PP	39972.14	LEY 24241 -PC- PRPA.
7774236	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7774376	1	111	202304	RE	45129.48	LEY 26970 - MORATORIA
7774437	1	111	202304	TE	56905.47	LEY 26970 - PLAN CANCELADO
7775552	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7775701	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
7776214	1	111	202304	RE	45937.34	LEY 26970 - MORATORIA
7776412	1	111	202304	TI	4530.26	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
7776979	1	111	202304	RE	55902	LEY 26970 - MORATORIA
7777465	1	111	202304	RE	46772.57	LEY 26970 - MORATORIA
7777506	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7779635	1	111	202304	TI	56905.47	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
7781894	1	111	202304	RI	56549.59	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7781988	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7782511	1	111	202304	RE	61437.53	LEY 26970 - MORATORIA
7782684	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7784503	1	111	202304	RE	9572.65	LEY 26970 - MORATORIA
7785037	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7785317	1	111	202304	RE	5000	LEY 26970 - MORATORIA
7785807	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7785894	1	111	202304	RI	47570.23	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7785895	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7785922	1	111	202304	RE	47896.94	LEY 26970 - MORATORIA
7786259	2	111	202304	PC	10116.96	LEY 24241
7786587	1	111	202304	RE	58689.14	LEY 26970 - MORATORIA
7786762	1	111	202304	RE	46171.89	LEY 26970 - MORATORIA
7786873	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7788675	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7788875	1	111	202304	TE	56905.47	LEY 26970 - PLAN CANCELADO
7788927	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
7789454	1	111	202304	RE	53069.43	LEY 26970 - MORATORIA
7790492	1	111	202304	TE	54808.98	LEY 26970 - PLAN CANCELADO
7791401	2	111	202304	PP	56905.47	LEY 24241 -PC- PRPA.
7792401	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7792737	1	111	202304	RE	58591.64	LEY 26970 - MORATORIA
7794638	1	111	202304	RE	55382.74	LEY 26970 - MORATORIA
7795917	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7796094	1	111	202304	RE	42844.43	LEY 26970 - MORATORIA
7796229	1	111	202304	RE	54190.96	LEY 26970 - MORATORIA
7796662	1	111	202304	RE	44562.79	LEY 26970 - MORATORIA
7796809	1	111	202304	RE	48966.6	LEY 26970 - MORATORIA
7796821	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7797064	1	111	202304	RE	44961.27	LEY 26970 - MORATORIA
7797566	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
7802405	2	111	202304	PC	37525.75	LEY 24241
7802572	2	7	202304		70466.88	PENSI¢N
7802763	1	111	202304	TE	54812.19	LEY 26970 - PLAN CANCELADO
7802776	1	111	202304	RE	45304.61	LEY 26970 - MORATORIA
7802807	2	111	202304	PP	56905.47	LEY 24241 -PC- PRPA.
7802826	1	111	202304	RE	52120.41	LEY 26970 - MORATORIA
7803151	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7804731	1	111	202304	RE	43065.53	LEY 26970 - MORATORIA
7805360	1	111	202304	RE	58803.37	LEY 26970 - MORATORIA
7806200	1	111	202304	RE	67839.67	LEY 26970 - MORATORIA
7807612	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7808212	1	111	202304	RE	47527.83	LEY 26970 - MORATORIA
7810317	1	111	202304	RE	47184.22	LEY 26970 - MORATORIA
7810325	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7810886	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7811017	1	111	202304	RE	44634.73	LEY 26970 - MORATORIA
7811470	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7811631	1	111	202304	RE	50683.5	LEY 26970 - MORATORIA
7811797	1	111	202304	RE	56067.29	LEY 26970 - MORATORIA
7812794	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7815299	1	111	202304	RE	58961.79	LEY 26970 - MORATORIA
7816866	1	111	202304	RE	48013.79	LEY 26970 - MORATORIA
7816902	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7817929	2	111	202304	02	5000	LEY 18037
7818109	1	111	202304	RE	46183.25	LEY 26970 - MORATORIA
7819094	1	111	202304	RE	46267.85	LEY 26970 - MORATORIA
7819625	2	111	202304	P	63739.78	LEY 23568
7820005	1	111	202304	RE	52656.09	LEY 26970 - MORATORIA
7821064	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7821067	1	111	202304	RE	49631.66	LEY 26970 - MORATORIA
7821803	1	111	202304	RE	54605.27	LEY 26970 - MORATORIA
7825186	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7825257	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7826402	1	111	202304	RE	45102.51	LEY 26970 - MORATORIA
7829255	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7830285	1	111	202304	RE	55244.64	LEY 26970 - MORATORIA
7833311	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7835852	1	111	202304	PP	64376.84	LEY 24241 -PC- PRPA.
7836746	1	111	202304	RE	41605.91	LEY 26970 - MORATORIA
7838347	2	111	202304	K4	29849.96	ESCALAFON GENERAL Y MUNICIPIOS  SAN JUAN
7838423	1	111	202304	RE	42541.76	LEY 26970 - MORATORIA
7839164	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7840274	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7841049	1	111	202304	RE	44578.4	LEY 26970 - MORATORIA
7841271	2	111	202304	TM	53985.03	TRANSFORMACION LEY 25.994 Y MORATORIA
7841271	1	111	202304	RE	5000	LEY 26970 - MORATORIA
7841817	1	111	202304	RE	49387.5	LEY 26970 - MORATORIA
7842122	1	111	202304	RE	55910.98	LEY 26970 - MORATORIA
7843839	1	111	202304	RI	318232.54	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7845421	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7846051	1	111	202304	RE	54891.79	LEY 26970 - MORATORIA
7846406	2	111	202304	PL	90457.52	PEN.DERIVADA POR WEB DE JUBILACION CON ALTA POSTERIOR A 4/2008
7847290	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7847650	2	111	202304	PL	46765.29	PEN.DERIVADA POR WEB DE JUBILACION CON ALTA POSTERIOR A 4/2008
7847883	1	111	202304	RE	55887.53	LEY 26970 - MORATORIA
7848234	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7848294	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7848609	1	111	202304	RE	44309.35	LEY 26970 - MORATORIA
7849663	1	111	202304	RE	45976.13	LEY 26970 - MORATORIA
7850149	1	111	202304	TE	52662.46	LEY 26970 - PLAN CANCELADO
7851550	1	111	202304	RE	55724.98	LEY 26970 - MORATORIA
7852002	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7852782	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
7853987	1	111	202304	RE	45084.13	LEY 26970 - MORATORIA
7854660	1	111	202304	RE	55585.75	LEY 26970 - MORATORIA
7855731	1	111	202304	RE	43790.18	LEY 26970 - MORATORIA
7855839	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7857433	1	111	202304	RI	59303.01	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7858438	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7858514	2	111	202304	PP	53662.85	LEY 24241 -PC- PRPA.
7858986	2	111	202304	VK	41823.94	LEY 26425 - PRESTACIONES GENERALES
7861467	1	111	202304	RE	49735.46	LEY 26970 - MORATORIA
7861584	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7861765	1	111	202304	RE	41065.33	LEY 26970 - MORATORIA
7862525	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
7862569	1	111	202304	RE	55228.1	LEY 26970 - MORATORIA
7862943	1	111	202304	RI	42444.14	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7863063	1	111	202304	RE	44690.75	LEY 26970 - MORATORIA
7863120	1	111	202304	RE	43513.57	LEY 26970 - MORATORIA
7863285	1	111	202304	RE	53328.42	LEY 26970 - MORATORIA
7863287	1	111	202304	RE	55743.86	LEY 26970 - MORATORIA
7863910	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7864001	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7864708	1	111	202304	RE	44720.23	LEY 26970 - MORATORIA
7864941	2	111	202304	PP	53961.03	LEY 24241 -PC- PRPA.
7866636	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7866718	1	111	202304	RE	5000	LEY 26970 - MORATORIA
7866984	1	111	202304	RE	56168.9	LEY 26970 - MORATORIA
7867180	1	111	202304	RE	53175.8	LEY 26970 - MORATORIA
7868861	1	111	202304	RE	52655.1	LEY 26970 - MORATORIA
7869024	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7869747	1	111	202304	RE	55299.58	LEY 26970 - MORATORIA
7870745	1	111	202304	RE	58177.39	LEY 26970 - MORATORIA
7870951	1	111	202304	RE	57752.92	LEY 26970 - MORATORIA
7871076	1	111	202304	RE	58646.27	LEY 26970 - MORATORIA
7871384	1	111	202304	RE	56056.36	LEY 26970 - MORATORIA
7871929	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7872023	1	111	202304	RE	58359.25	LEY 26970 - MORATORIA
7873400	1	111	202304	RE	56029.96	LEY 26970 - MORATORIA
7873713	2	111	202304	TM	25998.27	TRANSFORMACION LEY 25.994 Y MORATORIA
7873983	1	111	202304	RE	49782.87	LEY 26970 - MORATORIA
7874175	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7875005	1	111	202304	RI	56521.16	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7878622	1	111	202304	TE	47432.25	LEY 26970 - PLAN CANCELADO
7879116	1	111	202304	RE	44937.6	LEY 26970 - MORATORIA
7879345	1	111	202304	TE	56905.47	LEY 26970 - PLAN CANCELADO
7879595	1	111	202304	RE	44500.75	LEY 26970 - MORATORIA
7879897	1	111	202304	RE	5000	LEY 26970 - MORATORIA
7880522	1	111	202304	RI	52628.36	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7881686	1	111	202304	RE	46576.51	LEY 26970 - MORATORIA
7882173	2	1105	202303		110326.22	PENSION
7883003	2	111	202304	PP	48217.57	LEY 24241 -PC- PRPA.
7883169	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7883745	1	111	202304	RE	52815	LEY 26970 - MORATORIA
7883901	1	111	202304	RI	42280.57	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7885547	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7885737	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7886559	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7889439	1	111	202304	TI	56905.47	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
7890133	1	111	202304	RE	56495.96	LEY 26970 - MORATORIA
7890457	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7890546	1	111	202304	RE	55908.77	LEY 26970 - MORATORIA
7890574	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7891902	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7892176	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7893551	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7894498	1	111	202304	RE	55100.69	LEY 26970 - MORATORIA
7894837	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7896443	1	111	202304	RE	58491.14	LEY 26970 - MORATORIA
7897245	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7898070	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7898550	1	111	202304	RE	44120.48	LEY 26970 - MORATORIA
7898690	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7898947	1	111	202304	RE	58643.14	LEY 26970 - MORATORIA
7900756	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7901609	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7902614	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7904189	2	111	202304	TM	46670.93	TRANSFORMACION LEY 25.994 Y MORATORIA
7904435	1	111	202304	RE	48085.32	LEY 26970 - MORATORIA
7904590	1	111	202304	RE	5000	LEY 26970 - MORATORIA
7905808	1	111	202304	RE	44411.92	LEY 26970 - MORATORIA
7906026	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7906743	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7906946	1	111	202304	RE	54536.07	LEY 26970 - MORATORIA
7907921	1	111	202304	RE	44145.05	LEY 26970 - MORATORIA
7908361	2	111	202304	VK	53917.26	LEY 26425 - PRESTACIONES GENERALES
7909797	1	111	202304	RI	58950.49	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7911050	1	111	202304	RE	58116.03	LEY 26970 - MORATORIA
7911170	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7912649	1	111	202304	RE	70099.93	LEY 26970 - MORATORIA
7912831	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7913357	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7914286	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7917351	1	111	202304	RE	55278.29	LEY 26970 - MORATORIA
7918423	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7918690	1	111	202304	RE	53886.3	LEY 26970 - MORATORIA
7920916	1	111	202304	RE	60602.64	LEY 26970 - MORATORIA
7921175	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7923278	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7923309	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7923384	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7923551	1	111	202304	RE	44982.24	LEY 26970 - MORATORIA
7923655	1	111	202304	RE	58250.02	LEY 26970 - MORATORIA
7923763	1	111	202304	TE	47916.94	LEY 26970 - PLAN CANCELADO
7923808	2	111	202304	P	49646.03	LEY 23568
7928006	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7928898	1	111	202304	RE	60605.33	LEY 26970 - MORATORIA
7929213	1	111	202304	RE	53273.34	LEY 26970 - MORATORIA
7931708	1	111	202304	RE	47778.38	LEY 26970 - MORATORIA
7932171	1	111	202304	RE	58664.42	LEY 26970 - MORATORIA
7933244	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7933789	1	111	202304	RE	55902.07	LEY 26970 - MORATORIA
7936340	1	111	202304	TE	54709.27	LEY 26970 - PLAN CANCELADO
7936903	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7938614	1	111	202304	RE	77976.75	LEY 26970 - MORATORIA
7939556	2	111	202304	PP	50652.19	LEY 24241 -PC- PRPA.
7940766	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7943005	1	111	202304	RE	55765.51	LEY 26970 - MORATORIA
7943643	1	111	202304	RE	55738.16	LEY 26970 - MORATORIA
7943793	1	111	202304	RE	51277.72	LEY 26970 - MORATORIA
7944608	1	111	202304	RE	46315.62	LEY 26970 - MORATORIA
7947708	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7947723	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7948007	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7949180	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7949376	1	111	202304	RE	55522.19	LEY 26970 - MORATORIA
7949477	1	111	202304	RE	46634.21	LEY 26970 - MORATORIA
7949609	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7950079	2	111	202304	PC	56905.47	LEY 24241
7950105	1	111	202304	RE	56231.74	LEY 26970 - MORATORIA
7950789	1	111	202304	RE	50070.53	LEY 26970 - MORATORIA
7951239	1	111	202304	RE	56308.2	LEY 26970 - MORATORIA
7951351	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7951557	1	111	202304	RE	47108.31	LEY 26970 - MORATORIA
7954866	1	111	202304	RE	48463.92	LEY 26970 - MORATORIA
7960371	1	111	202304	RE	51244.93	LEY 26970 - MORATORIA
7961658	2	111	202304	02	5000	LEY 18037
7961986	2	414	202304		339207.06	CAJA DE RETIROS, JUBILACIONES Y PENSIONES DE LA POLICÍA FEDERAL
7967308	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7968154	1	111	202304	RE	50554.73	LEY 26970 - MORATORIA
7968624	1	111	202304	RE	45699.13	LEY 26970 - MORATORIA
7968814	1	111	202304	RE	50151.99	LEY 26970 - MORATORIA
7970542	1	111	202304	RE	55976.72	LEY 26970 - MORATORIA
7970916	1	111	202304	RE	56433.97	LEY 26970 - MORATORIA
7970935	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7971458	1	111	202304	RE	49092.28	LEY 26970 - MORATORIA
7972344	1	111	202304	RE	44916.35	LEY 26970 - MORATORIA
7973473	1	111	202304	RI	42294.36	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7973865	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7974105	2	111	202304	PU	163826.89	LUZ Y FUERZA LEY 24241 SIN AUMENTO PREVIO (GRUPO PC)
7974486	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7975962	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7978911	1	111	202304	RE	47531.17	LEY 26970 - MORATORIA
7979133	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7979391	2	111	202304	VK	55398.25	LEY 26425 - PRESTACIONES GENERALES
7979717	1	111	202304	RE	56463.08	LEY 26970 - MORATORIA
7981635	1	111	202304	RE	45329.03	LEY 26970 - MORATORIA
7982841	2	111	202304	VK	55180.04	LEY 26425 - PRESTACIONES GENERALES
7983493	2	111	202304	TO	55546.88	TRANSFORMACION LEY  24.476
7983585	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7983642	1	111	202304	RE	55667.74	LEY 26970 - MORATORIA
7984654	1	111	202304	RE	55731.5	LEY 26970 - MORATORIA
7985008	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7985111	1	111	202304	RE	58442.52	LEY 26970 - MORATORIA
7985259	1	111	202304	RE	49865.15	LEY 26970 - MORATORIA
7985723	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7986544	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7988110	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7989274	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7989428	1	111	202304	RI	55591.79	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
7990809	1	111	202304	RE	56134.13	LEY 26970 - MORATORIA
7991579	1	111	202304	RE	5000	LEY 26970 - MORATORIA
7993455	1	111	202304	RE	50545.57	LEY 26970 - MORATORIA
7994853	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
7994980	1	111	202304	RE	112632.26	LEY 26970 - MORATORIA
7995083	1	111	202304	RE	77295.92	LEY 26970 - MORATORIA
7995345	1	111	202304	RE	56028.63	LEY 26970 - MORATORIA
7996692	1	111	202304	RE	55576.56	LEY 26970 - MORATORIA
7997007	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7997185	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7997488	1	111	202304	RE	55932.33	LEY 26970 - MORATORIA
7998620	1	111	202304	RE	45616.68	LEY 26970 - MORATORIA
8000785	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8000925	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8001646	1	111	202304	RE	56027.47	LEY 26970 - MORATORIA
8001801	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8002020	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8002922	1	111	202304	RE	58283.06	LEY 26970 - MORATORIA
8006111	1	111	202304	RE	48337.35	LEY 26970 - MORATORIA
8006196	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8006605	1	111	202304	RE	43325.05	LEY 26970 - MORATORIA
8007405	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8008969	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8009498	1	111	202304	RE	44841.52	LEY 26970 - MORATORIA
8009763	1	111	202304	RI	55900.79	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
8009976	1	111	202304	RE	41950.16	LEY 26970 - MORATORIA
8010240	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8010388	1	111	202304	RE	58675.2	LEY 26970 - MORATORIA
8010779	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8011091	2	111	202304	PC	7380.41	LEY 24241
8012024	1	111	202304	RE	44396.36	LEY 26970 - MORATORIA
8012281	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8012319	1	111	202304	RE	50211.69	LEY 26970 - MORATORIA
8012508	2	111	202304	TI	56905.47	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
8014104	1	111	202304	RE	56013.99	LEY 26970 - MORATORIA
8014926	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8014936	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
8015180	1	111	202304	RE	50245.61	LEY 26970 - MORATORIA
8015294	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8016312	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8016373	1	111	202304	RE	55608.13	LEY 26970 - MORATORIA
8016667	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
8018741	1	111	202304	RE	54980.54	LEY 26970 - MORATORIA
8019230	1	111	202304	RE	55639.04	LEY 26970 - MORATORIA
8021320	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8021841	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8021931	1	111	202304	RI	56562.59	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
8023706	1	111	202304	RE	52586.35	LEY 26970 - MORATORIA
8024073	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8024678	1	111	202304	RE	68882.9	LEY 26970 - MORATORIA
8025773	1	111	202304	RE	47036.86	LEY 26970 - MORATORIA
8026756	1	111	202304	RE	58907.36	LEY 26970 - MORATORIA
8026846	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
8026911	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8026985	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8028207	1	111	202304	RE	5000	LEY 26970 - MORATORIA
8028207	2	111	202304	PP	56905.47	LEY 24241 -PC- PRPA.
8028222	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8028317	1	111	202304	RE	43647.89	LEY 26970 - MORATORIA
8028825	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8028832	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8029408	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8030668	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8031426	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8031908	1	111	202304	RE	55069.96	LEY 26970 - MORATORIA
8032522	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8034429	1	111	202304	RE	56174.23	LEY 26970 - MORATORIA
8034960	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8035527	1	111	202304	RE	47891.88	LEY 26970 - MORATORIA
8035822	2	111	202304	PB	56905.47	LEY 24241 - PENSIONES DERIVADAS DE JUB. CON ALTA ANTER. A MAYO/2008
8036006	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8036776	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8037230	1	111	202304	RE	47639.18	LEY 26970 - MORATORIA
8037920	1	111	202304	RE	44869.34	LEY 26970 - MORATORIA
8039304	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8040191	1	111	202304	TE	42392.43	LEY 26970 - PLAN CANCELADO
8040636	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8043004	1	111	202304	RE	55455.16	LEY 26970 - MORATORIA
8043226	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8043253	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
8046020	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8047737	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8047804	1	111	202304	RE	44665.57	LEY 26970 - MORATORIA
8050023	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8051452	1	111	202304	RE	55694.45	LEY 26970 - MORATORIA
8051557	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8051680	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8051891	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8053066	1	111	202304	RE	55551.11	LEY 26970 - MORATORIA
