PROVINCIA	LOCALIDAD	SEXO	EFECTORES	PNC	JUB_PEN	EMPLEO_DEP	ASIG_FAM	FALLECIDOS	JURIDICAS	RUBPS
SAN JUAN	DIVISADERO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	DIVISORIA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SAN JUAN	DOS ACEQUIAS	M	14.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0
SAN JUAN	DOS ACEQUIAS	F	12.0	0.0	4.0	1.0	0.0	0.0	0.0	4.0
SAN JUAN	EL BOSQUE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	EL MOGOTE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	EL MOGOTE	F	5.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	EL RINCON	M	8.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	EL RINCON	F	4.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
SAN JUAN	ENCON	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	ENCON	F	7.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0
SAN JUAN	HUACO	M	4.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0
SAN JUAN	HUACO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	IGLESIA	M	7.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
SAN JUAN	IGLESIA	F	17.0	5.0	3.0	0.0	1.0	0.0	0.0	5.0
SAN JUAN	JACHAL	M	319.0	11.0	1.0	247.0	1.0	2.0	0.0	14.0
SAN JUAN	JACHAL	F	317.0	44.0	25.0	163.0	6.0	1.0	0.0	95.0
SAN JUAN	LA CAQADA	M	5.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0
SAN JUAN	LA CAQADA	F	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	LA CHIMBERA	M	28.0	1.0	0.0	1.0	0.0	0.0	0.0	21.0
SAN JUAN	LA CHIMBERA	F	56.0	1.0	4.0	0.0	1.0	0.0	0.0	47.0
SAN JUAN	LA COLONIA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	LA ISLA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	LA LEGUA	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SAN JUAN	LA LEGUA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	LA PUNTILLA	M	15.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0
SAN JUAN	LA PUNTILLA	F	18.0	1.0	1.0	0.0	1.0	0.0	0.0	12.0
SAN JUAN	LAS CASUARINAS	M	52.0	0.0	0.0	1.0	0.0	0.0	0.0	50.0
SAN JUAN	LAS CASUARINAS	F	105.0	1.0	4.0	3.0	1.0	0.0	0.0	86.0
SAN JUAN	LAS CHACRITAS	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
SAN JUAN	LAS CHACRITAS	F	11.0	1.0	5.0	0.0	2.0	0.0	0.0	5.0
SAN JUAN	LAS FLORES	M	4.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0
SAN JUAN	LAS FLORES	F	15.0	1.0	4.0	0.0	0.0	0.0	0.0	5.0
SAN JUAN	LAS LAGUNAS	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	LAS LAGUNAS	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SAN JUAN	LAS LOMITAS	M	20.0	1.0	1.0	4.0	0.0	0.0	0.0	6.0
SAN JUAN	LAS LOMITAS	F	6.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
SAN JUAN	LAS TAPIAS	M	8.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0
SAN JUAN	LAS TAPIAS	F	15.0	1.0	3.0	0.0	1.0	0.0	0.0	11.0
SAN JUAN	LOS BERROS	M	27.0	1.0	0.0	0.0	0.0	0.0	0.0	16.0
SAN JUAN	LOS BERROS	F	38.0	0.0	2.0	2.0	2.0	0.0	0.0	30.0
SAN JUAN	LOS MEDANOS	F	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
SAN JUAN	MARAYES	F	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	MARQUESADO	M	14.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0
SAN JUAN	MARQUESADO	F	25.0	1.0	2.0	0.0	0.0	0.0	0.0	14.0
SAN JUAN	MEDANITO	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	MEDANITO	F	15.0	2.0	2.0	0.0	1.0	0.0	0.0	5.0
SAN JUAN	MEDANO DE ORO	M	13.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0
SAN JUAN	MEDANO DE ORO	F	44.0	0.0	5.0	0.0	2.0	0.0	0.0	28.0
SAN JUAN	MEDIA AGUA	M	35.0	0.0	2.0	4.0	0.0	1.0	0.0	16.0
SAN JUAN	MEDIA AGUA	F	53.0	2.0	14.0	0.0	4.0	1.0	0.0	20.0
SAN JUAN	MERLO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	MOGNA	M	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
SAN JUAN	NIQUIVIL	M	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SAN JUAN	PAMPA DEL CHAQAR	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	PAMPA DEL CHAQAR	F	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SAN JUAN	PAMPA VIEJA	M	4.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0
SAN JUAN	PAMPA VIEJA	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
SAN JUAN	PIE DE PALO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	PIE DE PALO	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
SAN JUAN	PLUMERILLOS	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	PLUMERILLOS	F	5.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0
SAN JUAN	POCITO ABERASTAIN	M	119.0	12.0	3.0	3.0	2.0	0.0	0.0	45.0
SAN JUAN	POCITO ABERASTAIN	F	277.0	13.0	47.0	1.0	8.0	2.0	0.0	140.0
SAN JUAN	POCITO RINCONADA	M	15.0	2.0	0.0	1.0	0.0	0.0	0.0	4.0
SAN JUAN	POCITO RINCONADA	F	45.0	2.0	7.0	2.0	1.0	2.0	0.0	25.0
SAN JUAN	POZO DE LOS ALGARROBOS	M	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	PUNTA DEL MEDANO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	QUINTO CUARTEL	M	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
SAN JUAN	QUINTO CUARTEL	F	6.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
SAN JUAN	RINCONADA	M	15.0	0.0	0.0	1.0	0.0	1.0	0.0	4.0
SAN JUAN	RINCONADA	F	24.0	1.0	5.0	1.0	0.0	1.0	0.0	8.0
SAN JUAN	RIVADAVIA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	RIVADAVIA	M	302.0	26.0	5.0	15.0	4.0	3.0	0.0	82.0
SAN JUAN	RIVADAVIA	F	615.0	22.0	131.0	6.0	48.0	6.0	0.0	222.0
SAN JUAN	RODEO	M	9.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0
SAN JUAN	RODEO	F	29.0	5.0	3.0	0.0	1.0	0.0	0.0	12.0
SAN JUAN	SAN CARLOS	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	SAN CARLOS	F	3.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
SAN JUAN	SAN ISIDRO	M	22.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0
SAN JUAN	SAN ISIDRO	F	26.0	1.0	6.0	0.0	2.0	0.0	0.0	15.0
SAN JUAN	SAN JUAN	M	657.0	121.0	16.0	24.0	8.0	7.0	0.0	184.0
SAN JUAN	SAN JUAN	F	1689.0	75.0	184.0	34.0	47.0	11.0	2.0	874.0
SAN JUAN	SAN MARTIN	M	62.0	2.0	2.0	5.0	0.0	0.0	0.0	14.0
SAN JUAN	SAN MARTIN	F	80.0	4.0	25.0	1.0	10.0	0.0	0.0	28.0
SAN JUAN	SANCHEZ DE LORIA	M	10.0	0.0	1.0	2.0	0.0	0.0	0.0	5.0
SAN JUAN	SANCHEZ DE LORIA	F	19.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0
SAN JUAN	SANTA LUCIA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	SANTA LUCIA	M	252.0	16.0	6.0	16.0	1.0	4.0	0.0	84.0
SAN JUAN	SANTA LUCIA	F	453.0	15.0	78.0	4.0	29.0	0.0	0.0	185.0
SAN JUAN	SANTO DOMINGO	F	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
SAN JUAN	SOROCAYENSE	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SAN JUAN	TAFI VIEJO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	TAMBERIAS	M	30.0	0.0	0.0	9.0	0.0	0.0	0.0	3.0
SAN JUAN	TAMBERIAS	F	28.0	0.0	1.0	4.0	0.0	0.0	0.0	15.0
SAN JUAN	TRES ESQUINAS	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	TRES ESQUINAS	F	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	TRINIDAD	M	17.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0
SAN JUAN	TRINIDAD	F	40.0	3.0	7.0	1.0	3.0	0.0	0.0	7.0
SAN JUAN	TUDCUM	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	TUDCUM	F	11.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
SAN JUAN	TUPELI	M	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
SAN JUAN	TUPELI	F	12.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0
SAN JUAN	ULLUM	M	94.0	1.0	0.0	6.0	0.0	0.0	0.0	78.0
SAN JUAN	ULLUM	F	253.0	6.0	11.0	6.0	4.0	2.0	0.0	219.0
SAN JUAN	VALLE FERTIL	M	12.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0
SAN JUAN	VALLE FERTIL	F	35.0	3.0	5.0	1.0	3.0	1.0	0.0	18.0
SAN JUAN	VALLECITO	M	27.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
SAN JUAN	VALLECITO	F	13.0	0.0	2.0	0.0	1.0	0.0	0.0	5.0
SAN JUAN	VILLA ABERASTAIN	M	32.0	2.0	1.0	0.0	0.0	2.0	0.0	9.0
SAN JUAN	VILLA ABERASTAIN	F	61.0	5.0	13.0	1.0	8.0	0.0	0.0	20.0
SAN JUAN	VILLA DEL CARRIL	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	VILLA DEL CARRIL	F	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	VILLA DEL SALVADOR	M	4.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
SAN JUAN	VILLA DEL SALVADOR	F	6.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
SAN JUAN	VILLA GENERAL ACHA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	VILLA INDEPENDENCIA	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
SAN JUAN	VILLA INDEPENDENCIA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	VILLA KRAUSE	M	264.0	20.0	6.0	7.0	3.0	3.0	0.0	88.0
SAN JUAN	VILLA KRAUSE	F	622.0	18.0	92.0	12.0	38.0	3.0	0.0	278.0
SAN JUAN	VILLA MARINI	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SAN JUAN	VILLA MARINI	F	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
SAN JUAN	VILLA MERCEDES	M	8.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0
SAN JUAN	VILLA MERCEDES	F	10.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
SAN JUAN	VILLA NUEVA	M	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	VILLA NUEVA	F	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
SAN JUAN	VILLA OBRERA	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	VILLA OBRERA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	VILLA RACHEL	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN JUAN	VILLA RACHEL	F	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	VILLA SAN AGUSTIN DE VALLE FER	M	7.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0
SAN JUAN	VILLA SAN AGUSTIN DE VALLE FER	F	10.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0
SAN JUAN	VILLA SANTA ANITA	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN JUAN	VILLA SANTA ANITA	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
SAN JUAN	VILLA SANTA ROSA	M	18.0	0.0	0.0	1.0	0.0	1.0	0.0	9.0
SAN JUAN	VILLA SANTA ROSA	F	32.0	1.0	5.0	0.0	2.0	0.0	0.0	16.0
SAN JUAN	ZONDA	M	32.0	0.0	2.0	4.0	0.0	0.0	0.0	22.0
SAN JUAN	ZONDA	F	94.0	2.0	5.0	3.0	1.0	0.0	0.0	69.0
SAN LUIS	ADOLFO RODRIGUEZ SAA	M	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	ADOLFO RODRIGUEZ SAA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	AGUA AMARGA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	AGUA LINDA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	AGUA SALADA	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	AGUA SALADA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	AGUA SEBALLE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	AGUA SEBALLE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	ALANICES	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	ALAZANAS	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	ALEGRIA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	ALFALAND	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SAN LUIS	ALGARROBOS GRANDES	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
SAN LUIS	ALTA GRACIA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	ALTA GRACIA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	ALTILLO	F	2.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0
SAN LUIS	ALTO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	ALTO BLANCO	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SAN LUIS	ALTOGRANDE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	ANCHORENA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	ARIZONA	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	ARIZONA	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	BAGUAL	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	BAGUAL	F	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	BAJADA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SAN LUIS	BALDE	M	8.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
SAN LUIS	BALDE	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SAN LUIS	BALDE AHUMADA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	BALDE DE ESCUDERO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	BALDE EL CARRIL	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	BALDE EL CARRIL	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	BARRIO LA MERCED	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	BEAZLEY	M	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	BELGRANO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	BOTIJAS	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	BUENA ESPERANZA	M	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
SAN LUIS	BUENA ESPERANZA	F	7.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0
SAN LUIS	CANDELARIA	M	12.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
SAN LUIS	CANDELARIA	F	14.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0
SAN LUIS	CANTANTAL	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	CAROLINA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	CAROLINA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	CAROLINA (CNEL. PRINGLES)	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	CARPINTERIA	M	19.0	4.0	1.0	0.0	0.0	0.0	0.0	3.0
SAN LUIS	CARPINTERIA	F	32.0	0.0	3.0	2.0	1.0	0.0	0.0	4.0
SAN LUIS	CASA DE PIEDRA	F	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
SAN LUIS	CERRO DE ORO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	CERRO DE ORO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	CIUDAD DE LA PUNTA (CAPITAL)	M	42.0	3.0	0.0	5.0	0.0	0.0	0.0	9.0
SAN LUIS	CIUDAD DE LA PUNTA (CAPITAL)	F	83.0	2.0	4.0	1.0	1.0	0.0	0.0	44.0
SAN LUIS	CONCARAN	M	29.0	8.0	0.0	0.0	1.0	0.0	0.0	5.0
SAN LUIS	CONCARAN	F	41.0	7.0	6.0	2.0	4.0	1.0	0.0	15.0
SAN LUIS	CORTADERAS	M	9.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0
SAN LUIS	CORTADERAS	F	10.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
SAN LUIS	EL CHORRILLO	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	EL CHORRILLO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	EL MORRO	M	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	EL RINCON	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	EL VOLCAN	M	13.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0
SAN LUIS	EL VOLCAN	F	10.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
SAN LUIS	EMBALSE LA FLORIDA	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
SAN LUIS	EMBALSE LA FLORIDA	F	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	ESTACION ZANJITAS	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	ESTANCIA GRANDE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	ESTANCIA GRANDE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	FORTIN EL  PATRIA	M	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	FORTIN EL  PATRIA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	FORTUNA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	FORTUNA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	FRAGA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	FRAGA	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	JUAN LLERENA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	JUANA KOSLAY	M	15.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0
SAN LUIS	JUANA KOSLAY	F	31.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
SAN LUIS	JUSTO DARACT	M	18.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0
SAN LUIS	JUSTO DARACT	F	34.0	2.0	5.0	0.0	0.0	0.0	0.0	11.0
SAN LUIS	LA CALERA	M	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	LA CALERA	F	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	LA ESQUINA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	LA PUNILLA	M	5.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
SAN LUIS	LA PUNILLA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	LA QUEBRADA	F	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
SAN LUIS	LA TOMA	M	25.0	1.0	2.0	0.0	1.0	1.0	0.0	8.0
SAN LUIS	LA TOMA	F	53.0	5.0	6.0	0.0	3.0	0.0	0.0	22.0
SAN LUIS	LA VERTIENTE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	LAFINUR	M	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SAN LUIS	LAFINUR	F	4.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0
SAN LUIS	LAS AGUADAS	F	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	LAS CHACRAS	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	LAS CHACRAS DE SAN MARTIN	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	LAVAISSE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	LEANDRO N. ALEM	M	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	LEANDRO N. ALEM	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	LOS MOLLES	M	17.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0
SAN LUIS	LOS MOLLES	F	11.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0
SAN LUIS	LUJAN	M	5.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0
SAN LUIS	LUJAN	F	10.0	2.0	0.0	0.0	1.0	0.0	0.0	6.0
SAN LUIS	MERCEDES	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	MERCEDES	F	11.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	MERLO	M	190.0	36.0	6.0	6.0	5.0	5.0	0.0	6.0
SAN LUIS	MERLO	F	276.0	9.0	22.0	9.0	7.0	1.0	0.0	65.0
SAN LUIS	NASCHEL	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	NASCHEL	F	5.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
SAN LUIS	NOGOLI	M	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
SAN LUIS	NOGOLI	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
SAN LUIS	NUEVA GALIA	F	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	PAPAGAYOS	M	6.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	PAPAGAYOS	F	5.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0
SAN LUIS	PASO GRANDE	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	PASO GRANDE	F	4.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
SAN LUIS	PEDERNERA	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	PEDERNERA	F	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	PIEDRA BLANCA	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	PIEDRA BLANCA	F	3.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	POTRERILLO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	POTRERO DE LOS FUNES	M	8.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0
SAN LUIS	POTRERO DE LOS FUNES	F	17.0	1.0	1.0	1.0	0.0	0.0	0.0	6.0
SAN LUIS	QUINES	M	17.0	3.0	1.0	0.0	1.0	0.0	0.0	1.0
SAN LUIS	QUINES	F	9.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0
SAN LUIS	SALADILLO	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	SALADILLO	F	4.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0
SAN LUIS	SAN ANTONIO	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	SAN FRANCISCO DEL MONTE	M	9.0	2.0	1.0	1.0	0.0	1.0	0.0	3.0
SAN LUIS	SAN FRANCISCO DEL MONTE	F	10.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
SAN LUIS	SAN GERONIMO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAN LUIS	SAN GERONIMO	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	SAN JUAN	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SAN LUIS	SAN LUIS	M	768.0	52.0	15.0	21.0	7.0	10.0	0.0	330.0
SAN LUIS	SAN LUIS	F	1899.0	53.0	71.0	53.0	23.0	11.0	0.0	1372.0
SAN LUIS	SAN MARTIN	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
